"BN/Registration number","Fiscal period end","Form ID","200","210","Name of individual/organization (1)","Country (1)","Amount (1)","Name of individual/organization (2)","Country (2)","Amount (2)","Name of individual/organization (3)","Country (3)","Amount (3)","Charity's Program Country Code (1)","Charity's Program Country Code (2)","Charity's Program Country Code (3)","Charity's Program Country Code (4)","Charity's Program Country Code (5)","Charity's Program Country Code (6)","Charity's Program Country Code (7)","Charity's Program Country Code (8)","Charity's Program Country Code (9)","Charity's Program Country Code (10)","220","230","240","250","260","Item exported (1)","Value (CAN) (1)","Destination (city/region) (1)","Country code (1)","Item exported (2)","Value (CAN) (2)","Destination (city/region) (2)","Country code (2)","Item exported (3)","Value (CAN) (3)","Destination (city/region) (3)","Country code (3)","Item exported (4)","Value (CAN) (4)","Destination (city/region) (4)","Country code (4)"
"892726969RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892727488RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892730565RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892732561RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892734542RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,"DO",,,,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892735168RR0001",2018-12-30 00:00:00,"23",$7297.00,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892735986RR0001",2018-12-31 00:00:00,"23",$0.00,"Y","YAKOV GORODEZKY","US",$3941.00,,,,,,,"US",,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892738188RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892738212RR0001",2018-12-31 00:00:00,"23",$2000.00,"Y","HOLY ZION OF MELCHIZEDEK (JAMAICA)","JM",$2000.00,,,,,,,"JM",,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892742529RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892743667RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892744087RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892745779RR0001",2018-5-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892746785RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892747734RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892747767RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892748054RR0001",2018-8-31 00:00:00,"23",$35674.00,"Y","DENISE REILLY","QR",$24590.00,"GEORGE GROSSHANS","CN",$7443.00,"NANCY SEILING","GT",$3640.00,"CN","GT","QR",,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892748682RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892748930RR0001",2018-12-31 00:00:00,"23",$11800.00,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892749342RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892751769RR0001",2018-10-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,,,,,,
"892754714RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892756461RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892760463RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892769365RR0001",2018-12-31 00:00:00,"23",$77000.00,"Y","Casa Alto Refugio","MX",$15100.00,"Eziama Motherless Babies Home","NG",$12500.00,"Kenya Widows Home","KE",$44800.00,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892771585RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892771767RR0001",2018-12-31 00:00:00,"23",$2595.00,"Y","California Vipassana Center","US",$2595.00,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892774142RR0001",2018-6-30 00:00:00,"23",$118258.00,"Y","NEW MISSIONS INC.","HT",$7976.00,"NEW MISSIONS INC.","DO",$110282.00,,,,"DO","HT",,,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892774365RR0001",2018-12-31 00:00:00,"23",$13411.00,,,,,,,,,,,,,,,,,,,,,,,"N","N","N",,,,,,,,,,,,,,,,
"892774563RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",$0.00,"N","N","N",,,,,,,,,,,,,,,,
"892774985RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892776642RR0001",2018-3-18 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892779778RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892782574RR0001",2018-12-31 00:00:00,"23",$134871.00,"Y","New Christian Bible Study","US",$60008.00,"General Church of the New Jerusalem (Int'l)","US",$20429.00,"Kempton New Church, and Washington New Church","US",$54434.00,"US",,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892783762RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892784968RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892784976RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892796160RR0001",2018-5-31 00:00:00,"23",$0.00,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892796475RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892797721RR0001",2018-12-31 00:00:00,"23",$14350.00,"Y","IHOP-KC","US",$6800.00,"Voices in the Nation","US",$7450.00,"Great commission Ministries","US",$100.00,"US",,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892801358RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892801978RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892803560RR0001",2018-9-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892805565RR0001",2018-2-28 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892806407RR0001",2018-12-31 00:00:00,"23",$234280.00,"Y","Haiwen New Century Cultural Development Corporation","CN",$234280.00,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892808965RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892813361RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892815366RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892817156RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892817560RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892820663RR0001",2018-12-31 00:00:00,"23",$35393.00,"Y","Bible Baptist Mission (Pensacola, Florida)","UA",$4639.00,"Lighthouse Baptist Church (Swords, Ireland)","GB",$4375.00,"Word for the World Baptist Mission (Rossville, Georgia)","DE",$3264.00,"DE","MK","QS","HN","GY","CN","QR","ES","QO","UA","N",,"N","N","N",,,,,,,,,,,,,,,,
"892821364RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892822768RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892823642RR0001",2018-7-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892824160RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892824780RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892827767RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892828161RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892834185RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892834649RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892835471RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892835737RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892835968RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892838012RR0001",2018-6-30 00:00:00,"23",,"Y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892843848RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892845728RR0001",2018-12-31 00:00:00,"23",$108463.00,"Y","North County Baptist Church Home","KH",$94863.00,"Lovell Bible Church, Lovell WY","US",$13600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892846767RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892848169RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892849647RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892850082RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892850140RR0001",2018-5-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892851247RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892852047RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892855164RR0001",2018-4-30 00:00:00,"23",$0.00,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892857087RR0001",2018-12-31 00:00:00,"23",$25000.00,"Y","Birkur Cholim Hospital of Jerusalem - c/o Akiva Holzer -CEO","IL",,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892858663RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892868167RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892868480RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892869165RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892870346RR0001",2018-12-31 00:00:00,"23",$608880.00,"Y","Alpha & Omega","ID",$25843.00,"Radhine Kanaganaygam","ZM",$10150.00,"Christian Misison to Gaza","US",$7875.00,"UA","ZM","CU","HN","KG",,,,,,"N",,"Y","Y","Y","clothing, dried soup",$3793.00,"Kiev, Ukraine","UA","medical, driedsp, clot",$13748.00,"Kitwe, Zambia","ZM",,,,,,,,
"892870585RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892870734RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892872961RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892873761RR0001",2018-5-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892874140RR0001",2018-11-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892874967RR0001",2018-3-31 00:00:00,"23",$102572.00,"Y","GULF OF MAINE SECRETARIAT","US",$102572.00,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892875683RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892875766RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892878968RR0001",2018-10-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892879743RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892881871RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892883067RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892887563RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892888348RR0001",2018-11-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892891763RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892892142RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892893165RR0001",2018-3-20 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892894585RR0001",2018-10-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892894965RR0001",2018-10-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892896929RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892897166RR0001",2018-9-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,,,,,,
"892897760RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892899659RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892900788RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892901562RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892901760RR0001",2018-6-30 00:00:00,"23",$91590.00,"N",,,,,,,,,,"ES","GT","MX","QS",,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892904566RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892904848RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892905969RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892906769RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892909508RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892909763RR0001",2018-9-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892909912RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892912569RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892913567RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892913765RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892916560RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892917162RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892917766RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892918368RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892919564RR0001",2018-5-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892920364RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892920562RR0001",2018-5-31 00:00:00,"23",,"Y","FOXES COMMUNITY AND WILDLIFE CONSERVATION TRUST","TZ",$67878.00,"TRANSFERS TO INDIVIDUALS FOR BUSARIES, SCHOOL SUPPLIES AND OTHER PROGRAM RELATED MATERIALS IN TANZANIA","TZ",$11200.00,"RURAL DEVELOPMENT ORGANIZATION & KASE BOOK STORE","TZ",$9877.00,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892921768RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892921966RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892922964RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892923848RR0001",2018-7-30 00:00:00,"23",$150000.00,"Y","L.V. PRASAD EYE INSTITUTE","IN",$150000.00,,,,,,,"IN",,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892924366RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892925561RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,,,"N",,,,,,,,,,,,,,,,
"892926197RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892926643RR0001",2018-8-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892929167RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892930165RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892933367RR0001",2018-12-31 00:00:00,"23",$20140.00,"N",,,,,,,,,,"GT",,,,,,,,,,"N",,"Y","Y","Y","Sewing Machines",$1000.00,"GT","GT","Carpentry Tools",,,,"Food Processing Equipment",,,,,,,
"892934753RR0001",2018-12-31 00:00:00,"23",$20356.00,"N",,,,,,,,,,"HT",,,,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892934969RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892940164RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892940750RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892941436RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892942467RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"Y","N","N",,,,,,,,,,,,,,,,
"892943762RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892944166RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892945866RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892948241RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892956269RR0001",2018-12-31 00:00:00,"23",$15120.00,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892956459RR0001",2018-12-31 00:00:00,"23",$13660.00,"N",,,,,,,,,,"MX",,,,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892958646RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892959644RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892960766RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892960964RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892963364RR0001",2018-7-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892965369RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892968371RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892970476RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892971896RR0001",2018-6-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892972241RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892972647RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892972969RR0001",2018-9-30 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892974361RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"892976846RR0001",2018-6-29 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892978172RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892982166RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892982463RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892982968RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892984162RR0001",2018-3-31 00:00:00,"23",$203500.00,"Y",,"CM",$203500.00,,,,,,,,,,,,,,,,,"N",,"N","Y","N",,,,,,,,,,,,,,,,
"892984873RR0001",2018-12-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892985367RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
"892989138RR0001",2018-3-31 00:00:00,"23",,"N",,,,,,,,,,,,,,,,,,,,"N",,"N","N","N",,,,,,,,,,,,,,,,
